_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
liege-bastogne-liege/1999/result,result,liege-bastogne-liege,1999-04-18,275,264000,,,1328,1999,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2000/result,result,liege-bastogne-liege,2000-04-16,275,258000,,,1303,2000,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2001/result,result,liege-bastogne-liege,2001-04-22,275,258000,,,1186,2001,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2002/result,result,liege-bastogne-liege,2002-04-21,275,258000,,,1202,2002,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2003/result,result,liege-bastogne-liege,2003-04-27,275,258000,,,1201,2003,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2004/result,result,liege-bastogne-liege,2004-04-25,275,258500,,,1277,2004,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2005/result,result,liege-bastogne-liege,2005-04-24,275,260000,,,1112,2005,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2006/result,result,liege-bastogne-liege,2006-04-23,275,262000,,,1229,2006,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2007/result,result,liege-bastogne-liege,2007-04-29,275,262000,,,1253,2007,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2008/result,result,liege-bastogne-liege,2008-04-27,275,261000,,,1158,2008,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2009/result,result,liege-bastogne-liege,2009-04-26,275,261000,,,1179,2009,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2010/result,result,liege-bastogne-liege,2010-04-25,275,258000,,,1328,2010,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2011/result,result,liege-bastogne-liege,2011-04-24,275,255500,,,1201,2011,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2012/result,result,liege-bastogne-liege,2012-04-22,275,257500,4325.0,3.0,1189,2012,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2013/result,result,liege-bastogne-liege,2013-04-21,275,257500,3755.0,3.0,1175,2013,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2014/result,result,liege-bastogne-liege,2014-04-27,275,262900,4039.0,3.0,1176,2014,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2015/result,result,liege-bastogne-liege,2015-04-26,275,253000,4106.0,3.0,1163,2015,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2016/result,result,liege-bastogne-liege,2016-04-24,275,248000,4015.0,3.0,1075,2016,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2017/result,result,liege-bastogne-liege,2017-04-23,275,258000,4187.0,3.0,998,2017,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2018/result,result,liege-bastogne-liege,2018-04-22,275,258500,4109.0,3.0,1168,2018,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2019/result,result,liege-bastogne-liege,2019-04-28,275,256000,4075.0,2.0,1087,2019,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2020/result,result,liege-bastogne-liege,2020-10-04,275,257000,4353.0,2.0,867,2020,Fall,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2021/result,result,liege-bastogne-liege,2021-04-25,275,259100,4352.0,2.0,1147,2021,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2022/result,result,liege-bastogne-liege,2022-04-24,275,257200,4342.0,2.0,1101,2022,Spring,1147.9289940828403,28.39644970414201,19.0
liege-bastogne-liege/2023/result,result,liege-bastogne-liege,2023-04-23,275,258100,4443.0,2.0,1042,2023,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1981/result,result,milano-sanremo,1981-03-21,275,288000,,,883,1981,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1982/result,result,milano-sanremo,1982-03-20,275,294000,,,837,1982,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1983/result,result,milano-sanremo,1983-03-19,275,294000,,,1251,1983,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1984/result,result,milano-sanremo,1984-03-17,275,294000,,,949,1984,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1985/result,result,milano-sanremo,1985-03-16,275,294000,,2.0,1233,1985,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1986/result,result,milano-sanremo,1986-03-15,275,293000,,,1085,1986,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1987/result,result,milano-sanremo,1987-03-21,275,294000,,,1352,1987,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1988/result,result,milano-sanremo,1988-03-19,275,294000,,,1063,1988,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1989/result,result,milano-sanremo,1989-03-18,275,294000,,,1242,1989,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1990/result,result,milano-sanremo,1990-03-17,275,294000,,,740,1990,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1991/result,result,milano-sanremo,1991-03-23,275,294000,,,1434,1991,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1992/result,result,milano-sanremo,1992-03-21,275,294000,,,1723,1992,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1993/result,result,milano-sanremo,1993-03-20,275,297000,,,1704,1993,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1994/result,result,milano-sanremo,1994-03-19,275,294000,,,1626,1994,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1995/result,result,milano-sanremo,1995-03-18,275,294000,,,1599,1995,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1996/result,result,milano-sanremo,1996-03-23,275,294000,,,1580,1996,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1997/result,result,milano-sanremo,1997-03-22,275,294000,,,1530,1997,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1998/result,result,milano-sanremo,1998-03-21,275,294000,,,1608,1998,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/1999/result,result,milano-sanremo,1999-03-20,275,294000,,2.0,1585,1999,Spring,1147.9289940828403,28.39644970414201,19.0
milano-sanremo/2000/result,result,milano-sanremo,2000-03-18,275,294000,,,1566,2000,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2001/result,result,milano-sanremo,2001-03-24,275,287000,,,1331,2001,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2002/result,result,milano-sanremo,2002-03-23,275,287000,,,1150,2002,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2003/result,result,milano-sanremo,2003-03-22,275,297000,,,1216,2003,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2004/result,result,milano-sanremo,2004-03-20,275,294000,,,1400,2004,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2005/result,result,milano-sanremo,2005-03-19,275,294000,,,1305,2005,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2006/result,result,milano-sanremo,2006-03-18,275,294000,,,1313,2006,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2007/result,result,milano-sanremo,2007-03-24,275,294000,,,1303,2007,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2008/result,result,milano-sanremo,2008-03-22,275,298000,,,1294,2008,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2009/result,result,milano-sanremo,2009-03-21,275,298000,,,1122,2009,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2010/result,result,milano-sanremo,2010-03-20,275,298000,,,1322,2010,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2011/result,result,milano-sanremo,2011-03-19,275,298000,2380.0,2.0,1235,2011,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2012/result,result,milano-sanremo,2012-03-17,275,298000,2380.0,2.0,1079,2012,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2013/result,result,milano-sanremo,2013-03-17,275,245000,310.0,2.0,1165,2013,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2014/result,result,milano-sanremo,2014-03-23,275,294000,2201.0,1.0,1130,2014,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2015/result,result,milano-sanremo,2015-03-22,275,293000,2354.0,2.0,1218,2015,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2016/result,result,milano-sanremo,2016-03-19,275,293000,2233.0,2.0,1080,2016,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2017/result,result,milano-sanremo,2017-03-18,275,291000,2166.0,2.0,1054,2017,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2018/result,result,milano-sanremo,2018-03-17,275,294000,2143.0,2.0,1096,2018,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2019/result,result,milano-sanremo,2019-03-23,275,291000,2060.0,2.0,1171,2019,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2020/result,result,milano-sanremo,2020-08-08,275,305000,2803.0,2.0,1005,2020,Summer,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2021/result,result,milano-sanremo,2021-03-20,275,299000,2020.0,2.0,1088,2021,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2022/result,result,milano-sanremo,2022-03-19,275,293000,2096.0,2.0,938,2022,Spring,229.36612021857923,29.338797814207652,22.0
milano-sanremo/2023/result,result,milano-sanremo,2023-03-18,275,294000,2154.0,2.0,1047,2023,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1970/result,result,omloop-het-nieuwsblad,1970-02-28,125,195000,,,430,1970,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1971/result,result,omloop-het-nieuwsblad,1971-03-25,125,198000,,,574,1971,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1972/result,result,omloop-het-nieuwsblad,1972-03-04,125,198000,,,502,1972,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1973/result,result,omloop-het-nieuwsblad,1973-03-03,125,198000,,,473,1973,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1974/result,result,omloop-het-nieuwsblad,1974-03-02,125,193000,,,615,1974,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1975/result,result,omloop-het-nieuwsblad,1975-03-01,125,198000,,,700,1975,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1976/result,result,omloop-het-nieuwsblad,1976-03-06,125,202000,,,449,1976,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1977/result,result,omloop-het-nieuwsblad,1977-03-05,125,201000,,,595,1977,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1978/result,result,omloop-het-nieuwsblad,1978-03-04,125,218000,,,493,1978,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1979/result,result,omloop-het-nieuwsblad,1979-03-03,125,215000,,,484,1979,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1980/result,result,omloop-het-nieuwsblad,1980-03-01,125,216000,,,580,1980,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1981/result,result,omloop-het-nieuwsblad,1981-02-28,125,224000,,,428,1981,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1982/result,result,omloop-het-nieuwsblad,1982-03-06,125,217000,,,700,1982,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1983/result,result,omloop-het-nieuwsblad,1983-03-05,125,220000,,,756,1983,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1984/result,result,omloop-het-nieuwsblad,1984-03-03,125,226000,,,303,1984,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1985/result,result,omloop-het-nieuwsblad,1985-03-02,125,223000,,,410,1985,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1987/result,result,omloop-het-nieuwsblad,1987-02-28,125,237000,,,533,1987,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1988/result,result,omloop-het-nieuwsblad,1988-03-05,125,246000,,,649,1988,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1989/result,result,omloop-het-nieuwsblad,1989-03-04,125,244000,,,872,1989,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1990/result,result,omloop-het-nieuwsblad,1990-03-03,125,198000,,,234,1990,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1991/result,result,omloop-het-nieuwsblad,1991-03-02,125,201000,,,418,1991,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1992/result,result,omloop-het-nieuwsblad,1992-02-29,125,208000,,,758,1992,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1993/result,result,omloop-het-nieuwsblad,1993-02-27,125,202000,,,579,1993,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1994/result,result,omloop-het-nieuwsblad,1994-02-26,125,200000,,,621,1994,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1995/result,result,omloop-het-nieuwsblad,1995-02-25,125,205000,,,373,1995,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1996/result,result,omloop-het-nieuwsblad,1996-03-02,125,209000,,,445,1996,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1997/result,result,omloop-het-nieuwsblad,1997-03-01,125,200000,,,540,1997,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1998/result,result,omloop-het-nieuwsblad,1998-02-28,125,202000,,,556,1998,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/1999/result,result,omloop-het-nieuwsblad,1999-02-27,125,202000,,2.0,774,1999,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2000/result,result,omloop-het-nieuwsblad,2000-02-26,125,204000,,2.0,806,2000,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2001/result,result,omloop-het-nieuwsblad,2001-03-03,125,200000,,2.0,783,2001,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2002/result,result,omloop-het-nieuwsblad,2002-03-02,125,202000,,2.0,625,2002,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2003/result,result,omloop-het-nieuwsblad,2003-03-01,125,200000,,2.0,773,2003,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2005/result,result,omloop-het-nieuwsblad,2005-02-26,125,201000,,2.0,692,2005,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2006/result,result,omloop-het-nieuwsblad,2006-02-25,125,202000,,2.0,542,2006,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2007/result,result,omloop-het-nieuwsblad,2007-03-03,125,200000,,2.0,605,2007,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2008/result,result,omloop-het-nieuwsblad,2008-03-01,125,199000,,2.0,627,2008,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2009/result,result,omloop-het-nieuwsblad,2009-02-28,125,204500,,2.0,610,2009,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2010/result,result,omloop-het-nieuwsblad,2010-02-27,125,204400,,2.0,878,2010,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2011/result,result,omloop-het-nieuwsblad,2011-02-26,125,203000,,2.0,599,2011,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2012/result,result,omloop-het-nieuwsblad,2012-02-25,125,199600,1577.0,2.0,557,2012,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2013/result,result,omloop-het-nieuwsblad,2013-02-23,125,198600,1577.0,2.0,594,2013,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2014/result,result,omloop-het-nieuwsblad,2014-03-01,125,198400,1717.0,2.0,498,2014,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2015/result,result,omloop-het-nieuwsblad,2015-02-28,125,200200,,2.0,590,2015,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2016/result,result,omloop-het-nieuwsblad,2016-02-27,125,200800,1813.0,2.0,661,2016,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2017/result,result,omloop-het-nieuwsblad,2017-02-25,225,198300,1778.0,2.0,699,2017,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2018/result,result,omloop-het-nieuwsblad,2018-02-24,225,196200,1652.0,2.0,727,2018,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2019/result,result,omloop-het-nieuwsblad,2019-03-02,225,200000,1653.0,2.0,747,2019,Spring,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2020/result,result,omloop-het-nieuwsblad,2020-02-29,225,200000,1663.0,2.0,722,2020,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2021/result,result,omloop-het-nieuwsblad,2021-02-27,225,200500,1654.0,2.0,643,2021,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2022/result,result,omloop-het-nieuwsblad,2022-02-26,225,204200,1666.0,2.0,749,2022,Winter,229.36612021857923,29.338797814207652,22.0
omloop-het-nieuwsblad/2023/result,result,omloop-het-nieuwsblad,2023-02-25,225,207300,1616.0,2.0,677,2023,Winter,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-1,stage-1,paris-nice,1970-03-09,50,141000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-2,stage-2,paris-nice,1970-03-10,50,226000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-3,stage-3,paris-nice,1970-03-11,50,208000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-4,stage-4,paris-nice,1970-03-12,50,198000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-5,stage-5,paris-nice,1970-03-13,50,220000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-6,stage-6,paris-nice,1970-03-14,50,126000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-7a,stage-7a,paris-nice,1970-03-15,50,73000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-7b,stage-7b,paris-nice,1970-03-15,50,78000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-8a,stage-8a,paris-nice,1970-03-16,50,108000,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1970/stage-8b,stage-8b,paris-nice,1970-03-16,50,9500,,,1121,1970,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/prologue,prologue,paris-nice,1972-03-09,50,1700,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-1,stage-1,paris-nice,1972-03-10,50,184000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-2,stage-2,paris-nice,1972-03-11,50,214000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-3,stage-3,paris-nice,1972-03-12,50,209000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-4a,stage-4a,paris-nice,1972-03-13,50,88000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-5,stage-5,paris-nice,1972-03-14,50,175000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-6,stage-6,paris-nice,1972-03-15,50,189500,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-7a,stage-7a,paris-nice,1972-03-16,50,153000,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1972/stage-7b,stage-7b,paris-nice,1972-03-16,50,9500,,,1086,1972,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/prologue,prologue,paris-nice,1975-03-09,50,1700,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-1,stage-1,paris-nice,1975-03-10,50,238000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-2,stage-2,paris-nice,1975-03-11,50,209000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-3,stage-3,paris-nice,1975-03-12,50,234000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-4,stage-4,paris-nice,1975-03-13,50,223000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-5,stage-5,paris-nice,1975-03-14,50,166000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-6a,stage-6a,paris-nice,1975-03-15,50,13800,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-6b,stage-6b,paris-nice,1975-03-15,50,117000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-7a,stage-7a,paris-nice,1975-03-16,50,105000,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1975/stage-7b,stage-7b,paris-nice,1975-03-16,50,9500,,,951,1975,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/prologue,prologue,paris-nice,1976-03-07,50,6500,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-1,stage-1,paris-nice,1976-03-08,50,228500,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-2,stage-2,paris-nice,1976-03-09,50,185000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-3,stage-3,paris-nice,1976-03-10,50,129000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-4,stage-4,paris-nice,1976-03-11,50,188500,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-5,stage-5,paris-nice,1976-03-12,50,188000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-6a,stage-6a,paris-nice,1976-03-13,50,96000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-6b,stage-6b,paris-nice,1976-03-13,50,97000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-7a,stage-7a,paris-nice,1976-03-14,50,78000,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1976/stage-7b,stage-7b,paris-nice,1976-03-14,50,9500,,,779,1976,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/prologue,prologue,paris-nice,1980-03-05,50,4300,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-1b,stage-1b,paris-nice,1980-03-06,50,116000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-2,stage-2,paris-nice,1980-03-07,50,187000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-3,stage-3,paris-nice,1980-03-08,50,187000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-4,stage-4,paris-nice,1980-03-09,50,131000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-5,stage-5,paris-nice,1980-03-10,50,185000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-6,stage-6,paris-nice,1980-03-11,50,143000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-7a,stage-7a,paris-nice,1980-03-12,50,57000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1980/stage-7b,stage-7b,paris-nice,1980-03-12,50,11000,,,1128,1980,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/prologue,prologue,paris-nice,1981-03-11,50,7300,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-1,stage-1,paris-nice,1981-03-12,50,177000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-2a,stage-2a,paris-nice,1981-03-13,50,101000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-3,stage-3,paris-nice,1981-03-14,50,217000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-4,stage-4,paris-nice,1981-03-15,50,189000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-5,stage-5,paris-nice,1981-03-16,50,175000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-6,stage-6,paris-nice,1981-03-17,50,175000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-7a,stage-7a,paris-nice,1981-03-18,50,57500,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1981/stage-7b,stage-7b,paris-nice,1981-03-18,50,11000,,,821,1981,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/prologue,prologue,paris-nice,1982-03-11,50,5700,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-1,stage-1,paris-nice,1982-03-12,50,194500,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-2,stage-2,paris-nice,1982-03-13,50,214500,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-3,stage-3,paris-nice,1982-03-14,50,182000,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-4,stage-4,paris-nice,1982-03-15,50,175000,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-5,stage-5,paris-nice,1982-03-16,50,158000,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-6,stage-6,paris-nice,1982-03-17,50,185000,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-7a,stage-7a,paris-nice,1982-03-18,50,60300,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1982/stage-7b,stage-7b,paris-nice,1982-03-18,50,11000,,,721,1982,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1983/prologue,prologue,paris-nice,1983-03-09,50,5500,,,658,1983,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1983/stage-1,stage-1,paris-nice,1983-03-10,50,196000,,,658,1983,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1983/stage-2,stage-2,paris-nice,1983-03-11,50,212000,,,658,1983,Spring,229.36612021857923,29.338797814207652,22.0
paris-nice/1983/stage-3a,stage-3a,paris-nice,1983-03-12,50,89000,,,658,1983,Spring,229.36612021857923,29.338797814207652,22.0
